image_id,category_id,bbox,score,logit,uncertainty,is_tp,risk
6731,3,"[0.25159311294555664, 305.328369140625, 71.16220998764038, 162.55746459960938]",0.4251604676246643,-0.3016242591750363,3.603552977438085e-05,1,0.2887226466437534
6731,3,"[575.5847778320312, 321.60968017578125, 81.15045166015625, 65.041015625]",0.3623844385147095,-0.5650299003566851,4.696196356235305e-06,1,0.31897757379102804
6731,3,"[679.9444580078125, 314.85308837890625, 62.06854248046875, 53.2225341796875]",0.3157273828983307,-0.7734772723421559,6.309713171503972e-06,1,0.3423644390105817
6731,3,"[296.5372009277344, 333.52239990234375, 57.783966064453125, 60.820709228515625]",0.3201534450054168,-0.7530667217818185,1.2149044778198004e-05,1,0.340362531564062
6731,3,"[345.6169128417969, 335.5602111816406, 63.806640625, 45.34210205078125]",0.2752448320388794,-0.9681728985481464,4.005239316029474e-05,1,0.3638256959021756
6731,4,"[556.7245483398438, 314.4812927246094, 25.9056396484375, 24.7001953125]",0.3224178552627563,-0.7426824008211141,1.1133716725453269e-05,0,0.33919361680229626
6731,5,"[533.9395751953125, 320.1036682128906, 23.27008056640625, 23.33758544921875]",0.2810555100440979,-0.9392319557633766,1.8009548512054607e-05,0,0.3601233881393307
6731,9,"[702.4898681640625, 293.3011169433594, 9.31365966796875, 9.485107421875]",0.2990668416023254,-0.8517454317853911,0.0001253629743587,0,0.3549991327711405
6731,10,"[1045.4334716796875, 65.89268493652344, 43.850341796875, 58.08099365234375]",0.5709477066993713,0.285718816194566,1.2794953363481907e-05,1,0.2149887538265701
6731,10,"[1112.1561279296875, 144.44976806640625, 51.0811767578125, 33.92848205566406]",0.4405107498168945,-0.2390894655620538,2.1321837266441435e-05,1,0.2805155255122268
9625,1,"[1007.6849365234375, 0.7443022727966309, 271.7056884765625, 376.6707978248596]",0.3065671622753143,-0.8162175317973344,3.354321233928204e-05,0,0.34792918848345855
9625,3,"[0.27078723907470703, 231.9488067626953, 99.04188823699951, 49.50239562988281]",0.6052725315093994,0.427483248321067,1.9235880245105363e-05,1,0.19805921597080467
9625,3,"[994.8381958007812, 248.92965698242188, 156.31890869140625, 99.54635620117188]",0.5386329889297485,0.1548405821873368,3.661089067463763e-05,1,0.23200718841806153
9625,3,"[184.2218017578125, 232.2888946533203, 97.11810302734375, 37.44206237792969]",0.3540274798870086,-0.6013824274326022,4.895276561001083e-06,1,0.32316325093739556
9625,3,"[384.20245361328125, 225.2923126220703, 65.340576171875, 49.73075866699219]",0.3262562155723572,-0.7251668868231426,2.06331287699868e-06,1,0.3369464921999757
9625,3,"[310.22186279296875, 221.30020141601562, 76.1788330078125, 48.93212890625]",0.321422278881073,-0.7472432520211852,1.6879259419511072e-05,1,0.33989913762070195
9625,9,"[600.6533813476562, 223.20919799804688, 7.72747802734375, 10.8280029296875]",0.3907234072685241,-0.4442724284895554,1.5403100405819714e-05,0,0.3051952022474473
9625,9,"[536.9381103515625, 228.53750610351562, 14.860595703125, 17.039840698242188]",0.3945587873458862,-0.4281893228144715,5.68302275496535e-05,1,0.30477532824325804
9625,9,"[594.5563354492188, 227.84439086914062, 7.69268798828125, 9.778823852539062]",0.2972418665885925,-0.860466610405655,1.7230879166163504e-05,1,0.35200205673380447
9625,10,"[393.63397216796875, 151.89193725585938, 45.718994140625, 44.00105285644531]",0.3995081782341003,-0.4075147862153154,0.000126600934891,1,0.3048232234637382
9625,10,"[613.1981811523438, 221.909912109375, 17.122802734375, 7.41064453125]",0.2765446603298187,-0.9616664878983168,0.0001677063264651,1,0.3677911659590918
7170,1,"[0.8016166687011719, 154.0654754638672, 208.47299575805664, 564.1399078369141]",0.3800882697105407,-0.4891735829450879,1.6541667719138786e-05,0,0.3105539364292997
7170,2,"[0.8454914093017578, 184.29185485839844, 208.20104789733887, 534.1391143798828]",0.2668103575706482,-1.0108662545702094,0.0001187969464808,0,0.3708899771560912
7170,3,"[546.77490234375, 227.70986938476562, 142.43585205078125, 112.09634399414062]",0.4794819951057434,-0.0821181346840384,4.011478085885756e-05,1,0.2617093700234729
7170,3,"[817.1340942382812, 193.5618896484375, 386.65460205078125, 210.6195068359375]",0.3918245434761047,-0.4396492737265256,0.0001117201900342,1,0.30812702095604894
7170,3,"[738.4788818359375, 219.54769897460938, 117.6583251953125, 112.77151489257812]",0.3662274777889251,-0.5484354279308077,1.7520602341392078e-05,1,0.31751972620268926
7170,3,"[711.1594848632812, 238.53164672851562, 56.82110595703125, 72.21804809570312]",0.3307453989982605,-0.7048156651550656,8.736018571653403e-06,1,0.3349431551013785
7170,9,"[556.9432373046875, 523.044189453125, 12.89385986328125, 17.72564697265625]",0.3194722235202789,-0.7561983063101424,5.330528438207693e-05,0,0.3421911642827638
7170,10,"[673.22216796875, 228.7344512939453, 12.57940673828125, 14.8939208984375]",0.2699249684810638,-0.9950032858993276,1.211629296449246e-05,1,0.36547558566998367
2712,3,"[1182.6436767578125, 271.8477478027344, 96.6910400390625, 48.59765625]",0.3567492067813873,-0.5895016514065715,1.975395753106568e-05,1,0.32233960964734715
2712,3,"[149.6626739501953, 315.0662841796875, 110.99900817871094, 51.58111572265625]",0.369198590517044,-0.5356564045699412,0.0002539248089306,1,0.32458146808649607
2712,3,"[1.0084991455078125, 540.7835693359375, 1278.4032440185547, 178.4166259765625]",0.3061614334583282,-0.8181267972331533,8.843142859404907e-05,0,0.35011656053414464
2712,3,"[643.5751342773438, 286.5926513671875, 21.78826904296875, 19.587799072265625]",0.264969527721405,-1.0202971275920338,1.005753620120231e-05,1,0.3678788707919573
2712,3,"[285.22149658203125, 303.3829040527344, 76.4591064453125, 45.510345458984375]",0.2627592980861664,-1.031676039057076,6.84134420225746e-06,1,0.368867702770815
2712,3,"[785.7189331054688, 273.4036560058594, 62.6470947265625, 50.497314453125]",0.263546735048294,-1.0276150634241448,2.217247492808383e-05,1,0.3690282880759709
2712,3,"[1.4633464813232422, 323.00762939453125, 143.24408149719238, 65.98284912109375]",0.2616423964500427,-1.0374495925037823,7.881486089900136e-05,1,0.37202838779625635
2712,4,"[519.0816650390625, 282.65667724609375, 36.06256103515625, 35.3055419921875]",0.2783683538436889,-0.9525695728642208,2.9452970920829102e-05,0,0.36188070821864504
2712,7,"[373.9995422363281, 305.55096435546875, 60.507965087890625, 32.36016845703125]",0.2827005982398987,-0.931104948253238,0.0001426440139766,0,0.36380705805368757
2712,9,"[446.65338134765625, 132.6636505126953, 28.462188720703125, 35.278289794921875]",0.6611100435256958,0.6682448638547492,1.458913720853161e-05,0,0.169972454920835
2712,9,"[895.12255859375, 227.96463012695312, 20.1971435546875, 23.223678588867188]",0.6570090055465698,0.6499935338796218,1.999340383918025e-05,1,0.17221836755152473
2712,9,"[1184.766845703125, 127.63399505615234, 42.1856689453125, 40.69257354736328]",0.4656892418861389,-0.1374590649614832,4.747392813442275e-05,1,0.26887181984543046
2712,9,"[633.1156005859375, 49.896705627441406, 21.16741943359375, 48.746826171875]",0.4565396904945373,-0.1742810348267474,6.837094406364486e-05,1,0.2742021363592838
2712,9,"[660.2095336914062, 257.6867980957031, 11.30914306640625, 14.106597900390625]",0.4278424382209778,-0.2906594182981784,1.6389330994570628e-05,1,0.28667134437268554
2712,9,"[700.3200073242188, 252.16629028320312, 10.66473388671875, 12.455474853515625]",0.4271185994148254,-0.293616990460788,3.405030656722374e-05,1,0.28767180412893767
2712,9,"[558.3800048828125, 283.9391174316406, 9.164306640625, 10.02508544921875]",0.3482608199119568,-0.6266927697949415,2.521057649573777e-05,0,0.326781089544892
2712,9,"[1169.864501953125, 124.77534484863281, 71.82861328125, 49.64680480957031]",0.3064291775226593,-0.8168666975613867,9.595723531674594e-05,1,0.3502547873598749
2712,9,"[708.0452880859375, 270.68634033203125, 9.36126708984375, 9.772125244140625]",0.2677428126335144,-1.0061049357188183,1.9218685338273644e-05,1,0.3668234537193147
2712,10,"[1171.989990234375, 206.19082641601562, 43.103759765625, 80.11181640625]",0.3371397256851196,-0.6760667596366564,9.709109144750984e-05,0,0.3349405083466245
2962,1,"[468.723388671875, 487.3020935058594, 13.61138916015625, 20.849212646484375]",0.2574566900730133,-1.059229686777328,2.4324190235347487e-05,0,0.3721511067785815
2962,3,"[0.2761669158935547, 421.1790466308594, 276.81956672668457, 297.9353332519531]",0.5920831561088562,0.3725837517806468,3.5619800655695144e-06,1,0.204087206904235
2962,3,"[414.8397521972656, 511.06341552734375, 96.99636840820312, 63.02960205078125]",0.3653220534324646,-0.5523383967561887,1.4965165973990224e-05,1,0.31788004545314236
2962,3,"[467.362060546875, 504.9320373535156, 62.8809814453125, 57.107330322265625]",0.2756971418857574,-0.9659066660085842,6.604741884075338e-06,1,0.36239022640995966
2962,4,"[746.1506958007812, 496.8880310058594, 96.4842529296875, 83.37161254882812]",0.3693251609802246,-0.5351129680519099,7.21877149771899e-05,0,0.3179473981504715
2962,7,"[1175.8226318359375, 492.04766845703125, 89.2161865234375, 94.3875732421875]",0.396213173866272,-0.4212688145157236,5.18176457262598e-05,0,0.3037669028787193
2962,9,"[1126.3626708984375, 419.56134033203125, 27.63720703125, 34.771240234375]",0.3252844214439392,-0.7295912944512931,0.000195147076738,0,0.3444134178184198
2962,9,"[517.6240844726562, 333.50274658203125, 10.0032958984375, 36.350189208984375]",0.2882480323314667,-0.9039081578353928,0.0001303216995438,0,0.36058782230042924
2962,10,"[316.3580322265625, 402.5182800292969, 44.269989013671875, 15.425018310546875]",0.6152721047401428,0.4695282978353123,0.000111037188617,1,0.19637854610686364
2962,10,"[303.30511474609375, 357.78375244140625, 36.328125, 12.731475830078125]",0.4041511416435241,-0.3881981205661398,5.7490484323352575e-05,1,0.30000302296899833
2962,10,"[348.0581970214844, 351.04132080078125, 12.689483642578125, 13.1597900390625]",0.3313725888729095,-0.7019835824884438,7.91583806858398e-05,1,0.33717571169406935
2658,3,"[0.1706371307373047, 294.8341064453125, 120.44614601135254, 60.662353515625]",0.6110270619392395,0.4516314761857328,2.470281287969556e-05,1,0.19537961011399424
2658,3,"[357.8777770996094, 303.5305480957031, 70.46621704101562, 54.660430908203125]",0.3587560057640075,-0.5807675229879676,4.4747856009053066e-05,1,0.3222398755677082
2658,3,"[168.73519897460938, 300.35845947265625, 19.479766845703125, 18.04681396484375]",0.3153892159461975,-0.7750429960437527,2.3435104594682343e-05,1,0.343152698558924
2658,3,"[319.9939880371094, 304.14459228515625, 41.48858642578125, 30.4554443359375]",0.2792038917541504,-0.9484139973259812,1.165250978374388e-05,1,0.3608193557481996
2658,3,"[177.17349243164062, 272.93170166015625, 150.10220336914062, 111.5025634765625]",0.2782608866691589,-0.9531046198313508,0.0001398188760504,1,0.3659247697325926
2658,3,"[1197.647705078125, 309.8794860839844, 36.1058349609375, 23.308868408203125]",0.2668395638465881,-1.0107169606716166,7.0167106969165616e-06,1,0.3668339103434842
2658,3,"[916.26318359375, 304.469482421875, 43.4991455078125, 23.1943359375]",0.2580093741416931,-1.0563406913293447,1.1258114682277665e-05,1,0.371402355025766
2658,5,"[424.63092041015625, 268.1260681152344, 81.01959228515625, 18.226470947265625]",0.3489466309547424,-0.6236726283400909,0.0,0,0.3255266845226288
2658,7,"[1099.41162109375, 311.42523193359375, 20.082275390625, 39.052398681640625]",0.346887469291687,-0.6327490118702891,7.696579268667847e-05,0,0.3293389974995265
2658,9,"[226.4893035888672, 275.59124755859375, 19.617874145507812, 7.416046142578125]",0.2811870872974396,-0.9385808801103024,0.0001549754524603,0,0.36500966211647184
2658,10,"[1255.5562744140625, 148.7598876953125, 24.31396484375, 38.87104797363281]",0.5290014743804932,0.1161362552710982,3.1274266802938655e-05,1,0.2366299977053154
2658,10,"[425.67498779296875, 271.0255126953125, 38.075836181640625, 12.85552978515625]",0.3268615305423736,-0.7224144308303222,0.0001467252877773,1,0.34187415215490535
2658,10,"[477.59771728515625, 264.70428466796875, 18.609954833984375, 6.203826904296875]",0.3301655948162079,-0.7074361943215983,3.09757306240499e-05,0,0.3360371437803766
2658,10,"[466.770263671875, 269.8323059082031, 37.972076416015625, 16.532623291015625]",0.2954458594322204,-0.8690795747723765,0.0001675855164648,1,0.35833619846910175
2658,10,"[0.14984512329101562, 152.20916748046875, 31.46057891845703, 38.27400207519531]",0.274965226650238,-0.9695749758188352,2.142101220670156e-05,1,0.3632918728092162
2658,10,"[1252.1099853515625, 257.2054138183594, 10.908935546875, 46.62408447265625]",0.2735560238361358,-0.9766549240911624,6.320190732367337e-05,0,0.36550708088769646
2527,1,"[523.5218505859375, 653.4485473632812, 71.19873046875, 65.79669189453125]",0.2737684249877929,-0.9755863530522176,1.591339059814345e-05,0,0.3636911431545479
2527,3,"[568.8631591796875, 342.49615478515625, 41.82177734375, 24.3907470703125]",0.3543985784053802,-0.5997601114762525,2.323426633665804e-05,0,0.3236407559336253
2527,3,"[0.5801162719726562, 498.6593322753906, 361.9105453491211, 220.59390258789062]",0.2708961367607116,-0.9900807072079696,0.0001253543596249,0,0.3690841737224512
2527,9,"[870.4060668945312, 0.4886898994445801, 216.83209228515625, 94.00652647018433]",0.3292883336544037,-0.7114055761947583,0.0003259291988797,0,0.34713994696123734
6172,1,"[666.948486328125, 203.16043090820312, 23.766357421875, 32.5159912109375]",0.2523372173309326,-1.08618569403392,2.5052531782421283e-06,0,0.37392196986699633
6172,3,"[154.34573364257812, 331.1523742675781, 197.94503784179688, 106.66421508789062]",0.5268833041191101,0.1076370173132014,1.1899004675797188e-05,1,0.2369885616971465
6172,3,"[432.23028564453125, 306.32781982421875, 279.721435546875, 226.71783447265625]",0.4774098396301269,-0.0904222001207713,1.314890232606558e-05,1,0.26177048454188284
6172,3,"[0.2694854736328125, 308.47503662109375, 224.3887481689453, 295.35235595703125]",0.3953053653240204,-0.425065051535083,2.826660420396365e-05,1,0.30336930886712316
6172,3,"[338.4472351074219, 314.2843933105469, 59.5546875, 50.677459716796875]",0.325102150440216,-0.730421903443066,2.790211965475464e-06,1,0.3375498061228586
6172,3,"[398.7297668457031, 309.01007080078125, 67.7696533203125, 67.30712890625]",0.2862850725650787,-0.9134955497101594,7.468830972356955e-06,1,0.35712750259199966
6172,3,"[625.07373046875, 300.06805419921875, 26.31219482421875, 23.878326416015625]",0.270942211151123,-0.9898474451090864,3.088224275415996e-06,1,0.3646405505337739
6172,10,"[511.059814453125, 244.67025756835938, 49.3675537109375, 17.968505859375]",0.5212954878807068,0.0852335140921848,1.8218792320112694e-05,1,0.24001096452309847
6172,10,"[517.2945556640625, 222.9140625, 35.2236328125, 22.91259765625]",0.4707094728946686,-0.1172964083539991,2.3463730030925944e-05,1,0.26549360504994807
6172,10,"[108.72755432128906, 79.3331069946289, 61.727569580078125, 70.36229705810547]",0.4412292540073395,-0.2361746838036168,7.145715790102258e-05,1,0.2819689380239451
6172,10,"[664.9548950195312, 249.460205078125, 32.94415283203125, 33.4486083984375]",0.3470873236656189,-0.631866991931776,7.490346615668386e-05,1,0.3291645059882168
6172,10,"[647.5469970703125, 187.45346069335938, 63.8577880859375, 62.140411376953125]",0.2731720209121704,-0.9785881220710284,3.911615203833208e-05,1,0.3648282512552619
6172,10,"[354.92059326171875, 233.99342346191406, 29.81781005859375, 27.631881713867188]",0.256331205368042,-1.0651253879627696,3.252559395150456e-07,1,0.37184615708777846
2147,3,"[610.6104736328125, 368.59466552734375, 65.455078125, 47.315826416015625]",0.569805383682251,0.2810571680062907,3.759820174309425e-05,1,0.2164566877084952
2147,3,"[385.9360656738281, 360.91094970703125, 43.2864990234375, 13.0960693359375]",0.473003476858139,-0.1080912119494509,7.074007498886203e-06,1,0.2637540254288287
2147,3,"[679.1655883789062, 342.50140380859375, 182.79400634765625, 137.95947265625]",0.3775721490383148,-0.4998660458444605,8.830596198095009e-05,1,0.31440666644347476
2147,3,"[526.2385864257812, 360.8542785644531, 22.9071044921875, 14.90155029296875]",0.3343721628189087,-0.6884760787336822,7.772051503707189e-06,0,0.33309492053699324
2147,3,"[510.2178649902344, 358.60894775390625, 18.040130615234375, 8.758544921875]",0.3274628520011902,-0.7196827289725847,4.584088401315967e-06,1,0.33643431373528326
2147,3,"[679.6458129882812, 655.0678100585938, 186.12725830078125, 42.81707763671875]",0.2933740019798279,-0.8790532750633069,9.154046711046249e-05,0,0.3566226849307842
2147,3,"[473.9557800292969, 360.33154296875, 9.78729248046875, 6.351898193359375]",0.255378782749176,-1.0701277903077442,4.020682354166638e-06,0,0.3724559781674215
2147,4,"[547.4896850585938, 335.03082275390625, 53.6954345703125, 54.736541748046875]",0.5457389950752258,0.1834688968893045,2.311558819201309e-05,0,0.22796625673809384
2147,4,"[529.46630859375, 343.44451904296875, 19.31353759765625, 26.214111328125]",0.385396659374237,-0.46670399713035,0.000145997852087,0,0.312580286981086
2147,4,"[625.3966064453125, 340.21600341796875, 36.039306640625, 30.627227783203125]",0.328887403011322,-0.7132214755454667,0.0003564594662748,1,0.3484442475519469
2147,4,"[481.36212158203125, 340.3541564941406, 28.780853271484375, 27.493682861328125]",0.281485915184021,-0.9371028969534192,0.0002874427009373,0,0.3696496599063428
2147,9,"[725.7222900390625, 302.2341613769531, 14.9888916015625, 19.838348388671875]",0.3782855868339538,-0.4968314133987555,0.0002201719908043,0,0.3188176219173445
2147,9,"[303.11322021484375, 358.8938293457031, 8.39288330078125, 15.613922119140625]",0.3180387616157532,-0.7627995537891621,0.0002398361393716,0,0.3496520004818312
2147,9,"[762.657958984375, 298.52374267578125, 19.603759765625, 8.250152587890625]",0.2691696882247925,-0.998839309199958,9.458580279897433e-06,0,0.3657571350250315
2147,10,"[688.2320556640625, 291.5338439941406, 35.71868896484375, 9.128326416015625]",0.4381133913993835,-0.2488223041356213,3.944311174564064e-05,1,0.28236938738393
2147,10,"[675.5144653320312, 299.25616455078125, 50.03680419921875, 29.200592041015625]",0.4213472306728363,-0.3172453204375148,1.3171731552574784e-05,1,0.28980261442127103
5517,3,"[0.16628670692443848, 409.42266845703125, 39.569915533065796, 128.9052734375]",0.4650087356567383,-0.1401942266628741,3.1258769013220444e-05,1,0.2686258067377773
5517,3,"[462.12359619140625, 386.31060791015625, 48.02001953125, 33.994384765625]",0.2825153470039367,-0.9320186830639297,2.413113725197036e-05,1,0.3596147983974475
5517,10,"[553.3396606445312, 305.98077392578125, 45.44805908203125, 11.3582763671875]",0.2791758477687835,-0.9485533512474472,3.8791342376498505e-05,0,0.36181459419052203
618,1,"[241.67953491210938, 375.81219482421875, 19.971832275390625, 44.286376953125]",0.6151335835456848,0.4689431494062802,9.336382208857684e-05,1,0.19580881835045147
