logit,score,category,is_tp,iou
-0.6284637234942364,0.3478589653968811,traffic sign,1,0.9781235592342178
-0.6480655136298817,0.34342560172080994,truck,0,0.0
-0.6832369969517996,0.33553922176361084,car,1,0.8431500108389641
-0.7865020388276353,0.3129202425479889,car,1,0.9242957470477524
-0.7903585899822895,0.3120916783809662,traffic light,0,0.0
-0.8268607878867951,0.30430924892425537,traffic sign,0,0.0
-0.8696133779586007,0.29533475637435913,traffic light,0,0.0
-0.9016855171243491,0.2887042462825775,car,1,0.5173291047840529
-1.0040800668771992,0.2681399881839752,traffic light,0,0.0
0.7375988950701174,0.6764705777168274,car,1,0.972889718175759
0.38558032297341865,0.595218300819397,traffic light,1,0.875064153662641
-0.1372161667494647,0.46574968099594116,traffic sign,0,0.0
-0.25410279358146304,0.43681392073631287,truck,0,0.0
-0.3947761434064202,0.4025680720806122,traffic light,0,0.4384454981721969
-0.40873907360948664,0.399214506149292,car,1,0.5842059479562368
-0.4600331044255813,0.3869779706001282,truck,0,0.0
-0.49119048013396066,0.37961316108703613,traffic light,0,0.2584026554080738
-0.6780160019700998,0.3367042541503906,person,0,0.0
-0.6904390577474031,0.333935409784317,truck,0,0.0
-0.7715482329472191,0.31614428758621216,car,0,0.029932488423705505
0.01733489529175385,0.5043336153030396,traffic sign,1,0.8914731865970913
-0.08189507713070518,0.4795376658439636,traffic sign,1,0.8139537172098925
-0.3998585473781801,0.4013463258743286,traffic sign,1,0.8076087020725856
-0.5872035892970421,0.3572767376899719,traffic sign,1,0.7843171002075433
-0.9604027601151222,0.2767975628376007,bus,0,0.0
-1.0208142457817553,0.264868825674057,traffic light,0,0.0
0.4822030312389197,0.6182679533958435,car,1,0.955512339990286
0.24546637857789677,0.5610603094100952,car,1,0.9432894936470212
-0.6141885808687548,0.3511043190956116,traffic sign,0,0.0
-0.6201208087171067,0.3497539758682251,car,1,0.9560170670148708
-0.6644885148162595,0.3397320508956909,traffic light,0,0.0
-0.7032058431609186,0.33110183477401733,car,1,0.9854712840776129
-1.0546832717422496,0.25832679867744446,car,1,0.9126859568770721
-1.0714203717263964,0.2551330626010895,traffic light,0,0.0
0.8731040168153577,0.7053911685943604,traffic sign,1,0.7791995285838068
0.21537586247998225,0.5536367893218994,person,1,0.8303135780883768
-0.0009741783912521706,0.49975645542144775,person,1,0.8535985926913159
-0.0030661845387580803,0.4992334544658661,bus,0,0.0
-0.02216107938491653,0.49445995688438416,traffic light,1,0.6488236340640187
-0.0793476115712544,0.4801734983921051,car,1,0.9795566965563762
-0.11774080167880448,0.4705987572669983,car,1,0.6089926526699341
-0.12623656007543052,0.46848270297050476,traffic light,1,0.8498951216246392
-0.2715751083889734,0.43252044916152954,traffic light,1,0.8821186025153559
-0.3359305876699051,0.41679832339286804,traffic light,1,0.6063098848725639
-0.4200184735795173,0.39651232957839966,traffic light,1,0.7724737817034095
-0.4251782582741205,0.39527830481529236,person,1,0.8408592979733416
-0.48656857091331696,0.38070225715637207,traffic sign,1,0.7415214657362715
-0.4937492576776787,0.37901073694229126,traffic light,1,0.5142772596019092
-0.5907992878482093,0.35645148158073425,traffic light,0,0.0
-0.6170473311358761,0.35045328736305237,motorcycle,0,0.0
-0.6831710978223313,0.335553914308548,traffic light,0,0.34071442613539293
-0.734349516872995,0.3242409825325012,traffic sign,0,0.0
-0.7529277469312272,0.3201836943626404,traffic light,0,0.0
-0.8252350975759508,0.304653525352478,truck,0,0.0
-0.8318748316234036,0.303248792886734,traffic light,1,0.6416216843784307
-0.8670655458315955,0.2958652675151825,traffic light,1,0.5054387155457566
-0.9017895751126305,0.28868287801742554,traffic light,0,0.0
-0.9108689759427666,0.28682205080986023,traffic sign,1,0.7816434206200394
-0.9196386514343976,0.2850315272808075,person,0,0.0
-0.9203399846656165,0.2848886251449585,truck,0,0.0
-1.0282828003485835,0.26341715455055237,traffic light,0,0.30231543940832023
-1.0354797462692822,0.26202312111854553,bicycle,0,0.0
-1.068162814221039,0.2557526230812073,traffic light,1,0.6918385328786187
-1.0799909285967102,0.25350773334503174,traffic light,1,0.6751822424440846
-1.090163876147198,0.2515874207019806,motorcycle,0,0.0
0.8303024685819659,0.6964188814163208,traffic light,1,0.7474318687438064
0.21151899649827027,0.5526834726333618,car,1,0.9820274377731895
0.15748520559828438,0.5392901301383972,car,1,0.9498962581013796
0.0479790199177517,0.5119924545288086,traffic light,1,0.8314187093136606
-0.05017080995045257,0.4874599277973175,car,1,0.8334691238074026
-0.19497968307795407,0.45140892267227173,car,1,0.9905945435514553
-0.48517594249181245,0.3810306489467621,truck,0,0.0
-0.5152936097791496,0.3739534020423889,traffic light,1,0.6087476777420678
-0.6728646416149621,0.3378556966781616,traffic sign,1,0.7415499801785735
-0.7471325766540365,0.32144641876220703,traffic light,1,0.652974219993112
-0.7833250745228518,0.3136036992073059,traffic sign,1,0.7193939087655659
-0.8410125786134143,0.3013215661048889,traffic light,0,0.0
-1.0679412775423067,0.25579479336738586,traffic sign,0,0.0
-1.0734713682159007,0.2547434866428375,car,1,0.7279859292989969
-1.076959126871895,0.2540819048881531,motorcycle,0,0.0
-1.0961715766544653,0.25045791268348694,traffic light,0,0.0
0.24270457649191726,0.5603800415992737,car,1,0.9469151472643307
-0.05075256384445633,0.4873145818710327,car,1,0.8523073015144088
-0.11230503498833935,0.47195321321487427,traffic sign,0,0.0
-0.1291856313941108,0.4677484333515167,car,1,0.9560382362558593
-0.5484003748344256,0.366235613822937,car,1,0.9277421014386705
-0.5932606701516824,0.3558870553970337,car,1,0.7375785507069805
-0.7606024616271337,0.31851547956466675,traffic light,0,0.0
-0.9220350279708964,0.2845434248447418,rider,0,0.0
-0.9776575450213617,0.2733568251132965,bus,0,0.0
-1.0044451836098702,0.2680683434009552,rider,0,0.0
0.4526578023952263,0.6112709641456604,car,1,0.9721495699910317
-0.006681705538044112,0.4983295798301697,car,1,0.9155569871469075
-0.14341470871495618,0.46420764923095703,car,1,0.9799970458210367
-0.24365475651110344,0.43938589096069336,car,1,0.9176348862648168
-0.5393078938342596,0.3683485984802246,car,1,0.7668552263326232
-0.6536425566165791,0.3421691656112671,traffic light,0,0.0
-0.6688570832974297,0.338752806186676,car,1,0.8871631114891094
-0.7087573775160871,0.3298734724521637,car,1,0.6929447776768825
-0.7119876265042195,0.32915979623794556,car,1,0.5756522041633245
-0.7587406457733951,0.31891974806785583,car,1,0.7401930918160871
-0.7961941307923981,0.3108402192592621,traffic light,0,0.0
-0.8754106856072322,0.29412969946861267,car,0,0.0
-0.8989900207058931,0.28925809264183044,traffic sign,0,0.0
-0.9224938668461972,0.2844500243663788,car,1,0.8273075815106948
-0.9290948622088969,0.2831083834171295,motorcycle,0,0.0
-0.030012118285628237,0.4924975335597992,traffic light,0,0.0
-0.19460348872723202,0.45150208473205566,car,1,0.863372387634401
-0.349014487709266,0.4136214256286621,traffic sign,1,0.7733927572480729
-0.43051811866024176,0.39400261640548706,traffic sign,1,0.7126715018063965
-0.5980935149685205,0.354779988527298,traffic light,0,0.0
-0.5981217666746527,0.35477352142333984,traffic sign,1,0.8550010920522331
-0.618729042883379,0.3500705659389496,car,1,0.9581713069648158
-0.9298970409537259,0.2829456031322479,car,1,0.8786305376637393
-0.9301677768949635,0.2828906774520874,car,1,0.7222140880071999
-0.9317297942550578,0.2825739085674286,car,1,0.6905233553578678
0.8238680205643165,0.6950567960739136,bus,1,0.9758658529155807
0.7313043842970116,0.6750914454460144,car,1,0.9636888856416793
0.11715585567496052,0.5292555093765259,truck,1,0.8191703281881012
-0.009017886239067643,0.497745543718338,truck,1,0.8723753798501492
-0.23033276098468233,0.4426700472831726,truck,0,0.07593092226629049
-0.2935824001752226,0.42712706327438354,car,0,0.0
-0.4450032150945388,0.3905494511127472,truck,1,0.8595461415611213
-0.5661249748932317,0.3621314465999603,truck,0,0.0
-0.9630118629378737,0.2762755751609802,traffic light,0,0.0
-1.028368048740677,0.2634006142616272,truck,0,0.0
-1.0506283403586167,0.259104460477829,traffic light,0,0.0
-0.345310695245315,0.4145200252532959,car,1,0.7445067504337192
-0.44519842012234845,0.3905029892921448,car,1,0.8449221401127255
-0.48146792651592446,0.38190555572509766,car,1,0.5100458297081204
-0.9963762882405041,0.2696544826030731,truck,0,0.0
0.7412372950659913,0.6772663593292236,truck,1,0.9145313185163195
0.619359543091369,0.6500728726387024,traffic light,1,0.6760789715495016
0.45460525649694233,0.611733615398407,car,1,0.9643165390125643
0.36446228385835305,0.5901201963424683,traffic sign,1,0.546790202141292
0.2971600116990404,0.5737481117248535,person,1,0.775222112274636
-0.1005146721932538,0.4748924672603607,person,1,0.8965945376300392
-0.19314445120895932,0.45186343789100647,traffic light,1,0.6897809095980476
-0.2256715812047962,0.4438203275203705,traffic light,0,0.4700521801880549
-0.5010403692240716,0.37729620933532715,car,1,0.8875551309779267
-0.5051005414446476,0.3763427734375,traffic light,0,0.0
-0.6695226532002,0.3386037349700928,bicycle,0,0.0
-0.6948761839851972,0.3329492211341858,car,1,0.5685829715698475
-0.7398046492031424,0.32304686307907104,traffic light,1,0.7960337550749085
-0.7841568746529032,0.313424676656723,motorcycle,0,0.0
-0.8889120620853586,0.2913343906402588,truck,0,0.0
-0.9343556804121484,0.28204187750816345,traffic light,0,0.0
-0.9569852115676486,0.27748221158981323,traffic light,1,0.6107036585669084
-0.9919946697169136,0.2705182731151581,car,0,0.0
-1.023088211762647,0.2644262909889221,motorcycle,0,0.0
-1.0343812897939657,0.2622355818748474,traffic sign,1,0.7492203416434049
-1.0487583224431192,0.2594636082649231,bicycle,0,0.0
0.5006598407686297,0.6226143836975098,car,1,0.8236096034703635
-0.2424469070615046,0.4396834373474121,car,1,0.8518780477164224
-0.3056218403622557,0.42418375611305237,traffic sign,1,0.7794362003920366
-0.32580139300022964,0.419262558221817,car,1,0.8086930854832407
-1.0028040107749028,0.2683904767036438,traffic light,0,0.0
0.8540200402640941,0.7014097571372986,traffic sign,1,0.8041721749982844
0.18368432479058072,0.5457924008369446,traffic light,1,0.6698778737179432
-0.11734509367941807,0.4706973433494568,truck,0,0.0
-0.16559993256018082,0.45869436860084534,traffic light,1,0.7484467509521221
-0.27861542555350505,0.43079325556755066,traffic light,1,0.8688770481212096
-0.2941155240619865,0.4269966185092926,traffic light,1,0.7188277438892743
-0.45583533381169605,0.38797426223754883,traffic sign,1,0.7527026299422873
-0.5084084708541301,0.375566691160202,traffic light,0,0.4227933464449635
-0.5415944686542958,0.3678167462348938,traffic light,1,0.5080232718612657
-0.8200765080600291,0.3057474195957184,traffic light,0,0.0
-0.8250688152795793,0.3046887516975403,traffic light,1,0.590554647004857
-0.9165828963724387,0.2856546640396118,traffic light,0,0.0
-0.9242543723316424,0.2840918302536011,traffic light,0,0.41411950707901507
-0.9326371594782984,0.2823899984359741,traffic light,0,0.0
0.25156438568408923,0.5625615119934082,car,1,0.9185959073696548
0.05496263893237626,0.5137372016906738,traffic sign,0,0.0
-0.25198717542713844,0.43733444809913635,truck,1,0.8809760589645338
-0.32882788204696983,0.4185258448123932,car,1,0.7930560118819335
-0.38405414531643783,0.4051494598388672,car,1,0.8767405738468287
-0.544485608839418,0.36714473366737366,car,1,0.6985569578144947
-0.7062229587990915,0.3304339647293091,car,1,0.5814396385777734
-0.7984672344118635,0.31035348773002625,traffic light,0,0.0
-0.9501978126752778,0.27884504199028015,car,0,0.0
-0.9824713431313592,0.27240169048309326,car,1,0.7279397714617231
-1.0420935679263446,0.2607462406158447,bus,0,0.0
-1.0479789082185385,0.25961339473724365,traffic light,0,0.0
-1.0750317076189393,0.2544473707675934,traffic sign,0,0.0
0.2754608703699555,0.5684330463409424,car,1,0.9932590606116374
0.23364710794249255,0.5581474900245667,traffic sign,1,0.9182613968751431
0.15050768209751084,0.5375560522079468,car,1,0.80216574519361
0.00278759183197507,0.5006968975067139,car,1,0.9336722356241842
-0.4178881084584007,0.39702221751213074,car,1,0.8572205808163953
-0.5149532260957379,0.3740330934524536,bus,0,0.0
-0.5322068208408655,0.3700023293495178,person,0,0.0
-0.6447827697714322,0.34416618943214417,car,1,0.5513471833312936
-0.6722329817303284,0.3379970192909241,traffic light,0,0.0
-0.6855094532720731,0.33503276109695435,truck,0,0.0
-0.7383813105413357,0.3233582079410553,traffic light,0,0.0
-0.7854591666027506,0.3131445050239563,bus,0,0.0
-0.8297450213561585,0.30369898676872253,traffic light,0,0.0
-0.9972164625351961,0.269489049911499,traffic light,0,0.0
-1.0219445692532083,0.26464879512786865,truck,0,0.0
-1.041311849671971,0.2608969509601593,traffic light,0,0.0
-1.0978908052287861,0.25013530254364014,motorcycle,0,0.0
0.8733501179218599,0.7054423093795776,car,1,0.844618045085236
0.46991407568239263,0.6153634190559387,traffic light,1,0.7146560920140868
0.41227299042333715,0.6016327738761902,traffic light,0,0.0
0.2684751518332092,0.5667185187339783,traffic light,1,0.5329724453456242
-0.27583991336281427,0.431473970413208,truck,0,0.0
-0.27910827793105025,0.43067240715026855,car,1,0.8925841510663344
-0.31906112143168763,0.42090457677841187,traffic sign,1,0.8893715513542249
-0.4121820936670032,0.3983890116214752,motorcycle,0,0.0
-0.4504050572460224,0.38926446437835693,traffic light,0,0.0
-0.5881824276845429,0.3570519983768463,traffic sign,1,0.739555580254908
-0.6980228004610068,0.3322507441043854,truck,0,0.0
-0.8905840750753428,0.29098930954933167,train,0,0.0
-0.8982495279552678,0.2894103527069092,traffic light,0,0.0
-0.9578979624857418,0.27729925513267517,person,0,0.0
-1.0092480363154952,0.26712703704833984,traffic light,0,0.0
-1.020027370039975,0.26502206921577454,person,0,0.0
-1.0586956695694234,0.25755879282951355,traffic light,0,0.0
0.9816084137751488,0.7274272441864014,traffic sign,1,0.9674322861226442
0.7836011586907353,0.6864557266235352,traffic light,1,0.6850906083875938
0.5906437798088461,0.6435128450393677,traffic light,1,0.7496501443926609
0.31736278837118154,0.5786814093589783,traffic light,1,0.7780754175776722
0.2925674233586024,0.5726245641708374,car,1,0.9395577227778954
0.05738736070521215,0.5143429040908813,car,1,0.8660854932149523
-0.19685628770566596,0.4509442448616028,car,1,0.9238132091309263
-0.3010120202466312,0.4253101050853729,car,1,0.8414851646888099
-0.36760348040681196,0.40912023186683655,person,1,0.6482876249051963
-0.4317951887429054,0.39369773864746094,traffic light,0,0.39169285066849346
-0.4444696054204021,0.39067646861076355,car,1,0.6089621790605158
-0.7500605261557507,0.3208081126213074,traffic sign,1,0.8079052873340203
-0.7548349791377169,0.3197686970233917,truck,0,0.0
-0.778965074735085,0.3145429790019989,truck,1,0.8147242798475817
-0.8278477958463932,0.3041003346443176,car,1,0.794304409474324
-0.8301850491973966,0.30360594391822815,traffic light,1,0.8245998736627655
-0.8527012761479276,0.29886651039123535,traffic sign,1,0.8273911838552539
-0.9404030318914338,0.2808189392089844,traffic light,0,0.4687349893438284
-0.9591681645337954,0.27704477310180664,traffic light,0,0.4208216921250514
-0.961491316406893,0.27657970786094666,car,1,0.5803529908039265
0.5812906727495926,0.641364336013794,traffic light,1,0.7503736656296821
0.1717117818454727,0.5428227782249451,car,1,0.9496832989657712
-0.08872758311173895,0.4778326451778412,traffic light,1,0.6647036155783212
