logit,score,category,uncertainty,is_tp
-0.24099213209291886,0.4400418698787689,traffic light,3.864052632707171e-05,0
-0.6157087999575397,0.35075804591178894,traffic light,9.687812962511089e-06,0
0.6044007140510793,0.6466624736785889,traffic sign,2.45366773015121e-05,0
0.09803414302325046,0.5244889259338379,traffic sign,1.9457829694147222e-05,0
-0.546480531680524,0.3666813373565674,traffic sign,3.792370989685878e-05,0
-0.6218022375777665,0.34937167167663574,traffic sign,1.638896719668992e-05,0
-0.060315290935072666,0.4849257469177246,car,7.93778381193988e-05,0
-0.3294753669485334,0.41836827993392944,car,7.0847372626303695e-06,0
-0.906560989473389,0.28770408034324646,car,3.411684156162664e-05,0
-1.0877569593897043,0.25204089283943176,bus,0.0,0
-0.5572682890513115,0.3641797602176666,traffic light,8.631897799205035e-05,0
-0.9713045063761161,0.27462056279182434,traffic sign,0.00014104241563472897,0
-1.0372149643270303,0.2616877257823944,person,1.589275780133903e-05,0
0.030400948462122913,0.5075996518135071,car,7.797272701282054e-06,0
-0.2840252854059749,0.42946720123291016,car,2.1947260393062606e-05,0
-0.5504735673083583,0.36575454473495483,car,1.8616960005601868e-05,0
-0.7380188802602942,0.32343751192092896,car,4.172681292402558e-05,1
-0.8048312761851542,0.30899301171302795,car,3.353626379976049e-05,0
-0.6122842734808848,0.3515383005142212,truck,0.00013659380783792585,0
-0.8957002245173219,0.289934903383255,motorcycle,8.567165059503168e-05,0
-0.6184842371025221,0.3501262664794922,traffic sign,0.00023074499040376395,0
1.058812094106523,0.7424634695053101,person,0.0005197454011067748,0
-0.40411584082248464,0.40032386779785156,person,6.322452827589586e-05,0
-0.6537404033106946,0.3421471416950226,person,3.903712422470562e-05,0
-0.7803160200154786,0.31425178050994873,person,0.00010099777864525095,0
-0.6303268552325534,0.34743642807006836,rider,0.001117964624427259,0
-0.32983312343790905,0.418281227350235,car,5.549341040023137e-06,0
-0.3584398517466058,0.411337286233902,car,8.270100806839764e-06,0
-0.3785536666367904,0.4064757823944092,car,5.370093276724219e-06,0
-0.8152803847509454,0.30676642060279846,car,4.125443956581876e-05,0
-0.8338607465790379,0.3028293550014496,car,2.0892966858809814e-05,0
-0.968638167039644,0.2751520276069641,car,3.00476276606787e-05,0
-0.2100807308871946,0.44767212867736816,bus,0.00013125364785082638,0
-0.8392428431095156,0.30169427394866943,motorcycle,0.00011778171028709039,0
-0.801585291788945,0.3096865117549896,motorcycle,6.67349886498414e-05,0
-0.410560782274555,0.39877766370773315,traffic light,4.76907953270711e-05,0
-0.7516941189558164,0.3204522728919983,traffic light,4.894718949799426e-05,0
-0.7436642300911369,0.3222033977508545,traffic light,3.883882163790986e-05,0
-0.8470308742172722,0.3000560700893402,traffic light,1.8577669834485278e-05,0
-1.036909416273655,0.26174676418304443,traffic light,3.0238488761824556e-06,0
-1.0272778964791356,0.26361218094825745,traffic light,3.771115734707564e-05,0
-1.0582358023490155,0.25764673948287964,traffic light,9.291346941608936e-06,0
-0.5864715538827903,0.3574448525905609,traffic sign,0.00014529854524880648,0
-0.9593577375545658,0.2770068049430847,traffic sign,7.2663824539631605e-06,0
-0.5820961481922491,0.35845041275024414,person,0.0001383808848913759,0
-0.31410003813004345,0.4221142828464508,car,3.072909021284431e-05,0
-0.4090335738108776,0.39914387464523315,car,5.779326784249861e-06,0
-0.4765093588682892,0.3830767273902893,car,3.761570496862987e-06,0
-0.547409137380108,0.3664657175540924,car,9.202062756230589e-06,0
-0.9128636376078465,0.2864142060279846,car,2.5521143470541574e-05,0
-0.9972423494894841,0.2694839537143707,car,2.3712709662504494e-05,0
-1.0245946058281703,0.26413339376449585,car,4.647662080969894e-06,0
0.2806827144509102,0.5697135925292969,traffic light,6.473281973740086e-05,0
-0.2491588689755861,0.43803054094314575,traffic light,2.4911420041462407e-05,0
-0.009024681306821804,0.4977438449859619,person,2.3398057237500325e-05,0
-0.10198112202382952,0.4745267927646637,person,0.0001881626230897382,0
-0.9205101209416966,0.2848539650440216,rider,0.00020927877631038427,0
0.4677627692286526,0.614854097366333,car,1.9488876205286942e-05,0
-0.5001348966223482,0.3775089681148529,car,2.103933184116613e-05,0
-0.5081127667275347,0.3756360411643982,car,5.360775321605615e-05,0
-0.7356773441201272,0.3239501118659973,car,1.5150612853176426e-05,0
-1.0094696963289145,0.26708364486694336,car,2.134922397090122e-06,0
-0.978501065476672,0.2731893062591553,bus,3.362007555551827e-05,0
-0.4827249548849681,0.38160887360572815,traffic light,8.547198376618326e-05,0
-1.0909190030889457,0.2514452636241913,traffic light,1.220612375618657e-07,0
0.026845398358321792,0.506710946559906,traffic sign,8.445647836197168e-05,0
-0.9941261744170329,0.27009785175323486,traffic sign,0.0001265518512809649,0
-0.45276453671302647,0.38870367407798767,person,3.4006308851530775e-05,0
0.5655587559887462,0.6377377510070801,car,1.5026862456579693e-05,0
0.2224506292630102,0.5553844571113586,car,6.587804818991572e-05,0
0.2503662596532923,0.5622666478157043,car,4.077469384355936e-06,0
0.017631033795369306,0.5044076442718506,car,0.00033895333763211966,0
-0.12128105509280068,0.4697168469429016,car,7.928187551442534e-05,0
-0.8663316450978747,0.29601818323135376,car,7.078905764501542e-05,0
-1.0277603258625856,0.2635185420513153,car,2.0411319212598755e-07,0
-0.9701490933910435,0.2748507857322693,bus,0.00040856641135178506,0
-0.6388962408129362,0.3454960882663727,motorcycle,0.00016807392239570618,0
-0.9423348951210663,0.280428946018219,motorcycle,7.211485353764147e-05,0
0.47541213160853407,0.616663932800293,traffic light,4.109468500246294e-05,0
0.19136512384023993,0.5476958155632019,traffic light,1.221977890963899e-05,0
0.05566269423090459,0.5139120817184448,traffic light,1.5044148312881589e-05,0
0.31093419343704054,0.5771132707595825,traffic sign,6.695616320939735e-06,0
-0.9691483709788206,0.2750502824783325,traffic sign,5.360068826121278e-05,0
-0.6660029520976266,0.33939242362976074,car,2.95324316539336e-05,0
-1.0565686106993295,0.25796574354171753,car,8.232498657889664e-06,0
-0.6718609996134938,0.3380802571773529,traffic light,3.464442124823108e-05,0
-0.00141978287704762,0.49964505434036255,car,2.5413624825887382e-05,0
-0.25766559475685313,0.43593764305114746,car,3.5814136936096475e-05,0
-0.5225703721337036,0.37225139141082764,car,1.134576177719282e-05,0
-0.6709998724440525,0.33827298879623413,car,3.3142853226308944e-06,0
-0.7308677286995117,0.32500433921813965,car,8.07450560387224e-05,0
-0.9418757705559688,0.28052160143852234,car,1.4644501789007336e-05,0
-1.0073555711777331,0.2674976885318756,car,1.0543072676227894e-05,0
-0.8463340970944885,0.3002024292945862,truck,2.6143494324060157e-05,0
-0.5705900992753115,0.3611006736755371,traffic light,7.677730900468305e-05,0
-1.013757294145991,0.26624518632888794,traffic light,9.799715917324647e-05,0
0.3832019538654128,0.5946451425552368,traffic sign,4.189888932160102e-05,0
0.36921415058838264,0.5912690758705139,traffic sign,2.9097320293658413e-05,0
-0.898147798907698,0.28943127393722534,traffic sign,0.00013873286661691964,0
0.4894295945369743,0.6199720501899719,car,1.8452170479577035e-05,0
-0.6305224547696997,0.34739208221435547,car,1.070946927939076e-05,0
-0.8869149447164089,0.2917468845844269,car,4.0414335671812296e-05,0
-0.9239263092350855,0.2841585576534271,car,0.0001073365201591514,0
-0.3869885348433944,0.4044424593448639,traffic light,1.4000656847201753e-05,0
-0.616362291280942,0.3506092429161072,traffic light,0.0003959623572882265,0
-0.7654581640603968,0.31746241450309753,traffic light,1.93218766071368e-05,0
-0.5836117071690956,0.3581019639968872,traffic sign,7.452724094036967e-05,0
-0.8535421029949062,0.2986903488636017,traffic sign,4.142455873079598e-05,0
-0.4640107842852383,0.3860347867012024,person,2.034238787018694e-05,0
-0.7628270354218942,0.31803280115127563,person,1.797195363906212e-05,0
-1.042327351824153,0.26070117950439453,person,5.899018105992582e-06,0
-0.01941932667657695,0.495145320892334,car,1.055540815286804e-05,0
-0.3166533688498132,0.4214915633201599,car,2.7124295229441486e-05,0
-0.4904959306309453,0.3797767460346222,car,0.0002013714547501877,0
-1.0107361550191605,0.2668358087539673,car,1.640089976717718e-05,0
-0.7985403369167244,0.3103378415107727,truck,3.1427938665729016e-05,0
-0.7487734801157131,0.32108861207962036,truck,0.0001825814542826265,0
-0.06172291242923804,0.48457416892051697,traffic light,0.0005971264909021556,0
-0.698161565852388,0.3322199583053589,traffic light,5.366812183638103e-05,0
-0.8650220115851067,0.29629117250442505,traffic light,2.3681659513385966e-05,0
-0.2228008788108182,0.44452905654907227,traffic sign,0.00028585034306161106,0
0.424837025401419,0.6046401262283325,person,0.00017045895219780505,0
0.16674397778854969,0.5415896773338318,person,0.00013250102347228676,0
-0.6206433132723896,0.34963515400886536,rider,7.921618816908449e-05,0
-0.713909093148844,0.3287356495857239,rider,7.082519005052745e-05,0
0.1592613091578812,0.5397313833236694,car,1.3737097106059082e-05,0
-0.010718805894914363,0.4973203241825104,car,1.177787362394156e-05,0
-0.6865228057071255,0.33480703830718994,car,1.0026740255852928e-06,0
-0.7881975574563609,0.31255581974983215,car,2.2300462660496123e-05,0
-0.8718402005047136,0.2948715388774872,car,1.848674946813844e-05,0
-0.8368867748222587,0.3021908700466156,car,4.9019232392311096e-05,0
-1.097777521001229,0.25015655159950256,truck,0.0,0
-0.7306300009105358,0.3250564932823181,train,0.001412474550306797,0
-0.6368665944819275,0.3459551930427551,motorcycle,0.00018802648992277682,0
-0.08415165943777417,0.47897449135780334,traffic light,6.0678605223074555e-05,0
-0.46759325276023594,0.3851860463619232,traffic light,6.027508061379194e-05,0
-0.5438862738690443,0.36728399991989136,traffic light,4.514053580351174e-05,0
0.24389310504242204,0.5606728196144104,traffic sign,7.727105548838153e-05,0
-0.22609174372401325,0.4437166154384613,traffic sign,0.0001449202245566994,0
-0.5429102019160268,0.3675108551979065,traffic sign,2.6826533940038644e-05,0
-0.6835286812474135,0.3354741930961609,traffic sign,0.0002145417092833668,0
-0.7430072288679094,0.32234689593315125,traffic sign,5.544086889130995e-05,0
-0.748517016937041,0.3211445212364197,traffic sign,6.988549284869805e-05,0
0.12626157422681997,0.5315235257148743,person,0.00018327261204831302,0
-0.20525750778489707,0.44886502623558044,person,4.964550680597313e-05,0
-0.33216266620714807,0.41771450638771057,person,2.3484151824959554e-05,0
-0.4202472674848776,0.39645758271217346,person,5.713419523090124e-05,0
-0.4004600439160993,0.4012018144130707,person,2.1805713913636282e-05,0
-0.9166356208986145,0.28564390540122986,person,2.3027769202599302e-05,0
-0.9743403144654269,0.27401623129844666,person,1.4861638192087412e-05,0
-0.7764346514063661,0.31508880853652954,rider,0.0006025998736731708,0
0.4168065364139744,0.6027188301086426,car,0.00014728374662809074,0
0.23660756380764517,0.5588774681091309,car,3.0503299058182165e-05,0
0.18221392126610575,0.5454278588294983,car,1.588205122970976e-05,0
0.15419108332425838,0.5384715795516968,car,3.300358366686851e-05,0
-0.5822253575285183,0.3584206998348236,car,0.00011454522609710693,0
-0.8906158544872685,0.29098275303840637,car,0.0003819366393145174,0
-0.8082849177956482,0.3082560896873474,motorcycle,2.6932273613056168e-05,0
-1.0126381616516071,0.26646387577056885,bicycle,1.7693186237011105e-05,0
0.30482501044438276,0.5756216049194336,traffic light,0.00015710298612248152,0
0.24093540743075073,0.5599441528320312,traffic light,0.00012995905126444995,0
-1.035777995638386,0.26196545362472534,traffic light,3.092154656769708e-05,0
-0.3284395708464003,0.41862034797668457,traffic sign,1.9427901861490682e-05,0
-1.002461023822929,0.26845782995224,car,6.507168291136622e-05,0
-1.025169978828084,0.2640215754508972,car,8.608178177382797e-06,0
-1.0715174463334152,0.2551146149635315,car,0.0,0
-1.0780530812887996,0.25387462973594666,car,4.8976612561091315e-06,0
0.2522983174489445,0.5627421140670776,traffic light,2.363917519687675e-05,0
-0.23427551786360448,0.44169753789901733,traffic light,2.7058064006268978e-05,0
-0.5848197472146186,0.35782432556152344,traffic light,1.779491503839381e-05,0
-0.7928430175782575,0.3115585446357727,traffic light,2.943114122899715e-05,0
-0.9069928004179298,0.2876155972480774,traffic light,3.084030686295591e-05,0
-0.9060520516146655,0.2878083884716034,traffic light,6.749997737642843e-06,0
-1.0480826375088113,0.2595934569835663,traffic sign,2.927700370491948e-05,0
-1.0521855684428614,0.25880563259124756,person,4.917565456707962e-05,0
0.5671388166330505,0.6381027102470398,car,1.3345253137231339e-05,0
-0.6145317115366862,0.35102614760398865,car,1.3149698133929633e-05,0
-0.8269434228524631,0.3042917549610138,car,1.3201584806665778e-05,0
-0.9360691563939341,0.28169503808021545,car,7.120794180082157e-05,0
-0.9330935506421336,0.2822975218296051,car,1.9763469936151523e-06,0
-0.9284520870289099,0.28323885798454285,car,1.7720445612212643e-05,0
-1.012390561346481,0.26651227474212646,car,6.65386187392869e-06,0
-1.0833736494267967,0.252868115901947,car,6.494932677014731e-06,0
-1.0846956786404396,0.2526184320449829,car,1.54255621964694e-06,0
0.46052911311278966,0.6131396889686584,truck,3.593386645661667e-05,0
-0.9736226810359916,0.2741590142250061,truck,4.799229645868763e-05,0
-1.0587037738759013,0.2575572431087494,bus,1.773775693436619e-05,0
-0.27210707221341873,0.43238988518714905,traffic light,3.161135509799351e-06,0
-0.9470264052305596,0.27948322892189026,traffic light,1.7992053471971303e-05,0
0.5459556856169068,0.6331967711448669,traffic sign,4.1995313949882984e-05,0
-0.27268437093605613,0.43224820494651794,motorcycle,0.00025774462847039104,0
-0.6132338077091568,0.35132187604904175,traffic light,8.438681106781587e-05,0
-0.6360739214465001,0.34613457322120667,traffic light,0.00010469219705555588,0
-0.8204717668657365,0.305663526058197,traffic sign,6.519608723465353e-05,0
-0.9757127194525671,0.27374330163002014,traffic sign,3.832165020867251e-05,0
-1.0826859930722907,0.2529980540275574,traffic sign,0.0,0
-0.014835987412694518,0.49629107117652893,person,5.054326538811438e-05,0
-0.011848230682331873,0.49703797698020935,person,4.277061816537753e-05,0
-0.03979850525377803,0.4900516867637634,person,8.10141209512949e-05,0
-0.031199363199568942,0.4922007918357849,person,9.135973232332617e-05,0
-0.08819212171231845,0.4779662489891052,person,3.137179373879917e-05,0
0.17645030925989016,0.5439984798431396,car,1.9722324395843316e-06,0
-0.5373654000702397,0.36880066990852356,car,7.945551624288782e-05,0
-0.6365408889894593,0.3460288941860199,car,2.6893345420830883e-05,0
-0.7153762911562022,0.3284119665622711,car,1.5035611795610748e-06,0
-0.9691080166665881,0.2750583291053772,car,4.01972902182024e-05,0
-0.9788634236542936,0.2731173634529114,car,2.7698388294083998e-05,0
-0.981580306617397,0.27257832884788513,car,2.2852273104945198e-05,0
0.640966724107082,0.6549719572067261,truck,0.00016451482952106744,0
-0.9043630201783757,0.2881547212600708,bus,0.0003717680519912392,0
-0.6187954539705276,0.350055456161499,traffic light,0.00018766819266602397,0
-0.8079950648513351,0.3083178997039795,traffic light,0.00016214647621382028,0
-0.8061630558703031,0.30870872735977173,traffic light,4.343930777395144e-05,0
-1.026411887825116,0.2637803256511688,traffic light,7.060874395392602e-06,0
-0.33381150159350936,0.41731351613998413,traffic sign,0.0001176796286017634,0
-0.7125167408960156,0.3290429711341858,traffic sign,0.000324619555613026,0
0.08869784155920962,0.5221599340438843,car,0.0001948975259438157,0
0.10304379882507204,0.5257381796836853,car,2.0070358004886657e-05,0
-0.039500245629292635,0.49012622237205505,car,8.8792949100025e-05,0
-0.1263580406538179,0.46845245361328125,car,1.484986387367826e-05,0
-0.551771858463053,0.36545342206954956,car,1.5053648894536309e-05,0
-0.664662831654631,0.33969295024871826,car,5.379064168664627e-05,0
-0.8209023380937363,0.30557215213775635,car,1.406750834576087e-05,0
-1.0084512540118902,0.26728305220603943,car,5.995736046315869e-06,0
0.3861706298212721,0.595360517501831,truck,5.510407572728582e-05,0
-0.10542574080144579,0.4736679494380951,truck,3.272793401265517e-05,0
-1.0866451108178952,0.2522505521774292,bus,0.0,0
-0.9940660097660703,0.27010971307754517,traffic light,2.516069434932433e-05,0
-1.0053313500583425,0.2678945064544678,traffic light,7.452799036400393e-05,0
-0.43429777924746293,0.3931005299091339,person,0.000617052020970732,0
-0.5770415043969821,0.3596136271953583,person,1.258550491911592e-05,0
-0.9319758987674045,0.2825240194797516,person,7.211517367977649e-05,0
-0.9732781019492202,0.2742275893688202,person,4.0200044168159366e-05,0
-1.0868238187032144,0.2522168457508087,person,1.9321305444464087e-06,0
0.11957591669546713,0.529858410358429,car,4.643592546926811e-05,0
-0.4360780943121886,0.39267587661743164,car,4.570611781673506e-05,1
-0.5160224651642595,0.37378278374671936,car,1.5650986824766733e-05,0
-0.8361085942865751,0.30235499143600464,truck,3.089686742896447e-06,0
-1.029033411570503,0.2632715404033661,bus,5.569737186306156e-05,0
-0.6938973094131348,0.3331666588783264,motorcycle,6.857553671579808e-05,0
-1.0344159496600596,0.2622288763523102,bicycle,0.00010289779311278835,0
0.11135124597109193,0.5278090834617615,traffic light,3.271850437158719e-05,0
-0.027093279539951044,0.49322709441185,traffic light,2.2075450033298694e-05,0
-0.0845783525734248,0.4788680076599121,traffic light,1.3153918189345859e-05,0
-0.21802201876997468,0.44570937752723694,traffic light,3.6733435990754515e-05,0
-0.6253516603463642,0.3485652804374695,traffic light,3.094758721999824e-05,0
-0.6538344131304389,0.3421259820461273,traffic light,8.013840124476701e-05,0
-0.7731245676779137,0.315803587436676,traffic light,4.4023297959938645e-05,0
-1.0223112152974925,0.2645774483680725,traffic light,4.618083403329365e-05,0
-0.21590867559619129,0.44623154401779175,person,0.00039855792419984937,0
-0.6613642864901782,0.3404332101345062,person,0.0003617231850512326,0
-0.8135635360738109,0.30713164806365967,rider,0.001908174017444253,0
0.13201613253750358,0.5329561829566956,car,2.063111969619058e-05,0
-0.12442906241136877,0.4689328074455261,car,4.335886842454784e-06,0
-0.25027108569764545,0.4377567768096924,car,7.846031621738803e-06,0
-0.5796832503803914,0.35900548100471497,car,4.772663669427857e-05,0
-0.9807458229921309,0.272743821144104,car,1.0759021279227454e-05,0
-0.6790383425440446,0.3364759683609009,bicycle,2.8567412300617434e-05,0
-0.6016321227670236,0.35397037863731384,traffic light,0.0006746201543137431,0
-0.1977283907617972,0.45072832703590393,traffic sign,7.668058242416009e-05,0
-1.0010392712314198,0.26873713731765747,traffic sign,4.9169342673849314e-05,0
-1.0580817050912839,0.25767621397972107,traffic sign,1.3816436421620892e-06,0
0.7489271505661096,0.6789448857307434,car,8.878649168764241e-06,0
-0.03035802321533732,0.4924110770225525,car,1.3581195162259974e-05,0
-0.0524635215199576,0.486887127161026,car,1.6611706087132916e-05,0
-0.052546548380886134,0.48686638474464417,car,1.0744110113591887e-05,0
-0.13740049593962084,0.4657038152217865,car,9.357839189760853e-06,0
-0.4001123357208437,0.4012853503227234,car,5.42847692486248e-06,0
-0.4330759775997461,0.39339205622673035,car,7.950977305881679e-06,0
-0.9755175516087992,0.2737821042537689,car,3.922285486623878e-06,0
-0.9870680213512842,0.2714915871620178,car,3.402250149520114e-05,0
-1.004212498080371,0.26811400055885315,car,2.9128054848115426e-06,0
-0.33523386830949015,0.4169676899909973,truck,0.0015642596408724785,0
-0.9372878320892732,0.28144851326942444,motorcycle,7.932083826744929e-05,0
0.9394936180562096,0.7189973592758179,traffic light,1.5084017832123209e-05,0
0.528729032605027,0.6291866302490234,traffic light,3.450131089266506e-06,0
0.12143779496902858,0.5303221940994263,traffic light,4.577860181598226e-06,0
-0.0733223453641858,0.4816776216030121,traffic light,5.749261163146002e-06,0
-0.286766254779359,0.428795725107193,traffic light,1.0439915968163405e-05,0
-0.3992613390148898,0.40148982405662537,traffic light,0.00031832928652875125,0
-1.026688290575167,0.2637266516685486,traffic light,2.760342977126129e-05,0
-1.0103699686800685,0.2669074535369873,traffic light,1.7312311683781445e-05,0
0.7600481088850427,0.6813641786575317,traffic sign,1.8770562746794894e-05,0
0.21301921008253014,0.5530543327331543,traffic sign,9.097277506953105e-05,0
-1.0083235832331858,0.2673080563545227,traffic sign,4.400463149067946e-05,0
0.49939953028852685,0.6223182082176208,person,0.00038249901263043284,0
-0.40267028076071404,0.40067094564437866,person,9.91330380202271e-05,0
-0.8592686116239117,0.2974921762943268,person,7.845701475162059e-05,0
-0.559906686108379,0.363569051027298,rider,0.00039785163244232535,0
-0.5616235905815902,0.36317187547683716,car,2.5034829377545975e-05,0
-0.6501556766524929,0.34295445680618286,car,8.874860941432416e-05,0
-1.0232242766804456,0.26439982652664185,car,0.0001266800391022116,0
-0.27068199043129276,0.4327396750450134,truck,0.0001813778217183426,0
-0.95131791616686,0.2786198556423187,truck,0.00014357089821714908,0
-0.923047551745132,0.2843373417854309,bus,4.446558159543201e-05,0
0.3563654825163088,0.5881603360176086,traffic light,2.4346139980480075e-05,0
0.0443182990164246,0.5110777616500854,traffic light,9.582295206200797e-06,0
-0.24607328642501344,0.4387902319431305,traffic light,1.3599361409433186e-05,0
-0.46815015235365426,0.38505417108535767,traffic light,2.7317937565385364e-05,0
-0.17797053741489988,0.45562443137168884,traffic sign,0.00010448731336509809,0
-0.5095336671434736,0.37530285120010376,traffic sign,8.054512727539986e-05,0
0.1182635618575723,0.5295314788818359,car,2.7884268547495594e-06,0
-0.34942773628331486,0.4135212004184723,car,8.427113243669737e-06,0
-0.33008102996653615,0.4182209074497223,car,3.668510908028111e-05,0
-0.4829764054323389,0.38154953718185425,car,1.2390055417199619e-05,0
-0.7543747951136573,0.319868803024292,car,1.3175042113289237e-05,0
-0.7738009126525526,0.31565746665000916,car,8.479684765916318e-06,0
-0.9322339398526591,0.2824717164039612,car,1.03387010312872e-05,0
-1.0753471871516367,0.2543875277042389,car,2.773442247416824e-06,0
0.46124457933893664,0.613309383392334,traffic light,3.7380013964138925e-05,0
-0.4887205416577506,0.3801950216293335,traffic sign,9.734160994412377e-05,0
-0.4924749879076566,0.3793106973171234,traffic sign,6.74356851959601e-05,0
-0.9618768309717555,0.2765025794506073,traffic sign,5.1982293371111155e-05,0
0.532816977845598,0.6301398873329163,car,5.290623084874824e-05,0
0.30187156058680126,0.5748999714851379,car,2.7267326004221104e-05,0
-0.03819131075081719,0.4904533326625824,car,2.613447213661857e-05,0
-0.04143985963673505,0.4896415174007416,car,2.6782217901200056e-05,0
-0.19318897137644014,0.451852411031723,car,3.120244946330786e-05,0
-0.30960060272162204,0.4232122302055359,car,3.495539567666128e-05,0
-0.46467764410262236,0.38587674498558044,car,2.3229044018080458e-05,0
-0.6933122303618177,0.33329665660858154,car,6.712124013574794e-05,0
-0.8626571482641552,0.29678449034690857,car,1.649108889978379e-05,0
-0.9788309981261539,0.2731238007545471,car,2.839888838934712e-05,0
-0.3737519297920261,0.4076347351074219,traffic sign,0.00011420762166380882,0
-0.47287755312886626,0.3839353919029236,traffic sign,8.480099495500326e-05,0
