logit,score,category,uncertainty,is_tp
0.07769724012743238,0.5194145441055298,car,0.0,1
0.1532123392526025,0.5382283329963684,traffic light,0.0,0
-0.06720353063152563,0.4832054376602173,car,0.0,1
-0.23738985004676785,0.44092968106269836,car,0.0,1
-0.787664714694181,0.3126703202724457,car,0.0,1
-0.8263264702273366,0.30442237854003906,car,0.0,1
-0.8296817436562102,0.3037123680114746,car,0.0,1
-0.7360176997562997,0.3238755762577057,motorcycle,0.0,0
-0.7285843210291474,0.32550546526908875,car,0.0,1
-0.6347855653269332,0.34642621874809265,car,0.0,1
-0.7107440443357305,0.32943445444107056,car,0.0,0
-0.11391173978867372,0.4715528190135956,car,0.0,1
-0.4276905688428986,0.39467793703079224,car,0.0,1
-0.4467612379278913,0.3901310861110687,car,0.0,1
-0.43460571558763095,0.39302706718444824,traffic light,0.0,0
-0.7213449730516984,0.3270968794822693,car,0.0,1
-0.1761123616257124,0.45608535408973694,traffic sign,0.0,1
-0.8020873407616329,0.30957919359207153,car,0.0,1
-0.7398503027254918,0.32303687930107117,traffic light,0.0,0
0.10683649485723211,0.5266837477684021,traffic sign,0.0,1
-0.2775234913254484,0.4310610294342041,traffic light,0.0,1
-0.5740599517968096,0.36030054092407227,traffic light,0.0,1
-0.5089663905071571,0.37543585896492004,traffic light,0.0,1
-0.42157964394245523,0.3961388170719147,bus,0.0,0
-0.8404830559159804,0.3014330565929413,traffic light,0.0,1
-0.6052910257368405,0.3531341254711151,car,0.0,1
-0.8240117262414235,0.3049127459526062,motorcycle,0.0,0
-0.5937999924805359,0.35576343536376953,car,0.0,0
0.6524119851991265,0.6575537919998169,person,0.0,1
0.2649229947389665,0.5658460855484009,car,0.0,1
-0.027640552639398554,0.49309030175209045,truck,0.0,0
-0.010952820599635423,0.49726182222366333,traffic light,0.0,1
0.33127428213170923,0.5820693969726562,car,0.0,1
0.15261543968350863,0.5380799770355225,car,0.0,1
-0.011127348317551173,0.49721819162368774,traffic light,0.0,1
-0.1269111182031163,0.4683147370815277,traffic light,0.0,1
-0.29825757521250634,0.4259834885597229,person,0.0,0
-0.17566726637575367,0.45619577169418335,traffic light,0.0,1
-0.40846310426721655,0.39928069710731506,traffic sign,0.0,1
-0.29291669292485717,0.4272899627685547,car,0.0,1
-0.7652059260346321,0.31751707196235657,car,0.0,1
-0.7355193600238182,0.32398471236228943,person,0.0,0
-0.5172858351792513,0.37348711490631104,traffic sign,0.0,0
-0.6229525170360996,0.3491102457046509,person,0.0,1
-0.7048141841467135,0.33074572682380676,traffic sign,0.0,0
-0.8007565144209599,0.30986371636390686,rider,0.0,0
-0.8230947916964328,0.30510711669921875,person,0.0,0
-0.47494480469534167,0.3834465444087982,truck,0.0,0
0.29113009988969757,0.572272777557373,person,0.0,1
0.5477512457436532,0.6336137056350708,traffic sign,0.0,1
0.18925784934755716,0.5471737384796143,traffic light,0.0,1
0.41443784990683147,0.6021515130996704,traffic light,0.0,0
-0.2128746516498588,0.44698140025138855,traffic light,0.0,0
0.14786494353338583,0.5368990302085876,traffic light,0.0,1
-0.15028481651283704,0.46249935030937195,traffic light,0.0,1
-0.3891195737500636,0.4039292633533478,car,0.0,1
-0.34325946214338915,0.4150179326534271,truck,0.0,0
-0.44021722068385616,0.3916892111301422,person,0.0,1
-0.502134586609017,0.3770391643047333,truck,0.0,0
-0.5418427359408504,0.36775901913642883,person,0.0,0
-0.4992438256148076,0.37771838903427124,car,0.0,1
-0.4801585137518606,0.3822146952152252,car,0.0,1
-0.6193871866983892,0.3499208390712738,person,0.0,1
-0.5890162334172361,0.35686060786247253,car,0.0,1
-0.773568594043895,0.31570765376091003,person,0.0,1
-0.7763727848541659,0.31510215997695923,car,0.0,1
-0.8288705471986079,0.30388393998146057,car,0.0,1
-0.7046738956307239,0.33077678084373474,car,0.0,1
-0.4556436845191286,0.38801977038383484,truck,0.0,0
-0.5111648918999825,0.37492048740386963,car,0.0,1
-0.5643164541900731,0.3625493049621582,person,0.0,0
-0.7967304970281737,0.3107253313064575,car,0.0,0
-0.8400532633162093,0.3015235662460327,person,0.0,0
-0.4152444131783148,0.39765527844429016,traffic light,0.0,0
0.2966601588422544,0.5736258625984192,car,0.0,1
0.059646402396791184,0.51490718126297,car,0.0,1
-0.32825368978245745,0.4186655879020691,traffic light,0.0,1
0.034869865789320935,0.5087165832519531,traffic light,0.0,1
0.09343692675461032,0.5233422517776489,traffic light,0.0,1
0.0420043227815608,0.5104995369911194,traffic light,0.0,1
-0.011097664288067492,0.4972256124019623,traffic light,0.0,1
-0.02444722812521386,0.4938884973526001,traffic light,0.0,1
-0.09277471660323505,0.47682294249534607,motorcycle,0.0,0
-0.5629358714371938,0.36286842823028564,traffic light,0.0,0
-0.6812036036103998,0.3359927237033844,traffic light,0.0,0
-0.5298576220763997,0.37055009603500366,truck,0.0,1
-0.42861526380434006,0.39445704221725464,traffic light,0.0,1
-0.46271005160200623,0.3863431215286255,car,0.0,1
-0.7208506670455296,0.32720568776130676,traffic sign,0.0,0
-0.4785162910907178,0.3826025426387787,traffic sign,0.0,1
0.7539372868923384,0.6800360083580017,person,0.0,1
0.7275060557735538,0.674257755279541,traffic light,0.0,1
0.8107145772090938,0.6922617554664612,person,0.0,1
0.5263329244567628,0.6286274194717407,person,0.0,1
0.13189807976197102,0.5329267978668213,truck,0.0,1
-0.5441546995008797,0.3672216236591339,person,0.0,1
-0.4343034006216567,0.39309918880462646,traffic sign,0.0,1
0.3009631264645029,0.5746779441833496,traffic light,0.0,1
-0.34293564224194056,0.41509655117988586,traffic light,0.0,1
-0.04311716849584267,0.48922237753868103,traffic light,0.0,1
-0.11012476386312911,0.4724965989589691,car,0.0,1
-0.558943912475252,0.3637918531894684,car,0.0,1
-0.6239382827106219,0.34888628125190735,traffic sign,0.0,1
-0.45089560987400473,0.3891478478908539,motorcycle,0.0,0
-0.23660732203661802,0.4411225914955139,motorcycle,0.0,0
-0.39251916334914067,0.4031110107898712,traffic light,0.0,0
0.2076673122330257,0.5517310500144958,car,0.0,1
-0.721368668285221,0.32709166407585144,car,0.0,1
-0.7788821403833309,0.3145608603954315,traffic light,0.0,1
-0.5464969583658028,0.36667752265930176,car,0.0,0
-0.5331788728045,0.36977577209472656,traffic sign,0.0,1
0.0978336298198653,0.5244389176368713,traffic light,0.0,1
-0.12578152482991573,0.4685960114002228,person,0.0,1
-0.4613179670469115,0.3866732120513916,traffic light,0.0,1
-0.7230213146319743,0.3267280161380768,traffic sign,0.0,1
-0.3192524752990513,0.4208579361438751,traffic sign,0.0,1
-0.5526144998283922,0.36525803804397583,car,0.0,1
-0.7610044989145783,0.3184282183647156,car,0.0,1
-0.8325375712705485,0.3031087815761566,truck,0.0,0
-0.7760667871847697,0.31516820192337036,car,0.0,1
-0.8090509331281835,0.30809277296066284,motorcycle,0.0,0
-0.06819517599912876,0.4829578101634979,car,0.0,1
-0.6968506047854642,0.3325108587741852,traffic sign,0.0,0
-0.04642330688488456,0.4883962571620941,traffic light,0.0,0
-0.1263983748054041,0.4684424102306366,car,0.0,1
-0.4344750431666334,0.39305824041366577,car,0.0,1
-0.7008654905245797,0.33162036538124084,car,0.0,1
-0.5567218424602363,0.3643063008785248,car,0.0,1
0.03659632898371554,0.5091480612754822,traffic sign,0.0,1
-0.3894360862943223,0.40385305881500244,car,0.0,1
-0.8355685163665569,0.3024689257144928,car,0.0,0
-0.14129088140957083,0.4647359251976013,traffic light,0.0,0
0.5150420743684394,0.625987708568573,car,0.0,1
0.1193947888870414,0.529813289642334,car,0.0,1
0.23589025942430542,0.5587006211280823,car,0.0,1
-0.09018054776770668,0.47747012972831726,car,0.0,1
-0.48231011314768835,0.38170677423477173,traffic light,0.0,1
-0.5212356948966147,0.37256333231925964,truck,0.0,0
-0.6702972468334355,0.3384302854537964,traffic light,0.0,0
0.5235389897932864,0.6279749274253845,traffic light,0.0,0
0.6122693696806838,0.6484583020210266,traffic light,0.0,0
0.2933799774221893,0.5728234052658081,traffic sign,0.0,0
-0.5489774445804526,0.3661016821861267,traffic light,0.0,0
-0.5767393420456084,0.35968321561813354,traffic light,0.0,1
-0.2533235128913938,0.4370056390762329,car,0.0,1
-0.7939339614332694,0.3113245964050293,traffic light,0.0,0
-0.7774962700445407,0.3148597478866577,car,0.0,0
-0.5230519724156678,0.3721388578414917,traffic sign,0.0,0
-0.6412690031012214,0.34495973587036133,traffic light,0.0,0
-0.4740352578832018,0.3836615979671478,traffic sign,0.0,0
0.3874271706565659,0.5956631898880005,car,0.0,1
-0.2466169398719126,0.43865635991096497,car,0.0,1
-0.7488326777849984,0.3210757076740265,truck,0.0,0
-0.5173498994641417,0.37347212433815,car,0.0,1
0.2474381770954519,0.5615458488464355,car,0.0,1
0.2873596982170094,0.5713496208190918,car,0.0,1
-0.37054429985713394,0.4084095060825348,car,0.0,1
-0.25358479899840364,0.43694135546684265,traffic sign,0.0,1
-0.6569648141184673,0.3414217531681061,car,0.0,0
-0.8259730880576813,0.30449721217155457,bus,0.0,0
-0.8371365159841235,0.30213820934295654,car,0.0,1
-0.7562800066406234,0.31945446133613586,car,0.0,1
-0.18549206747592134,0.45375949144363403,truck,0.0,1
0.08667168539948793,0.5216543674468994,car,0.0,1
0.1035288414442459,0.5258591175079346,traffic sign,0.0,0
-0.14066012089844293,0.46489283442497253,car,0.0,1
-0.48265297029269144,0.38162586092948914,traffic sign,0.0,1
-0.3918426830922058,0.4032737910747528,traffic sign,0.0,1
-0.09381517106393089,0.47656339406967163,car,0.0,1
-0.5555602369642337,0.3645753562450409,car,0.0,1
-0.7794471120541244,0.314439058303833,traffic light,0.0,0
0.9928772677436188,0.7296558618545532,car,0.0,1
0.3495409147724994,0.5865062475204468,person,0.0,1
0.561569470089226,0.63681560754776,traffic light,0.0,0
0.4855698354456371,0.6190622448921204,traffic light,0.0,0
0.10913773130029732,0.5272573828697205,person,0.0,1
0.14846450692376476,0.5370481014251709,car,0.0,1
-0.3812473288840036,0.4058260917663574,bus,0.0,0
-0.694455266277777,0.333042711019516,person,0.0,0
-0.47087892249480934,0.38440823554992676,traffic light,0.0,1
-0.5888045821684428,0.3569091856479645,traffic sign,0.0,1
-0.7301161689090722,0.32516923546791077,traffic light,0.0,0
0.21375734870513227,0.5532367825508118,truck,0.0,1
-0.7662882104203206,0.3172825872898102,traffic sign,0.0,1
